sentiment,lang,hashtags,clean_text
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co ti vk dqlw
0.15625,en,,rt itranslate israelmfa israel is a brutal nazi like entity it sent expired vaccines to palestinians to further worsen the covid
0.0,en,israel,wow thanks israel covid vaccination apartheid
0.0,en,uganda,uganda next on the to do list world domination
0.0,en,,mgn africa pin f astrazeneca claims victory in tussle with eu over deliveries astrazeneca and the europ https t co fornjuiqu
0.525,en,uganda,rt observerug museveni says uganda s covid vaccine will be better than all the existing vaccines because it covers all the existing v
0.1577380952380952,en,,rt shomes quest he has handled all the complex problems with ease till date he boosted up the production of vaccines amp it s r amp d so that
0.3183333333333333,en,covid19,rt lancashirecc the covid vaccination bus is heading to nelson on friday and saturday open to anyone aged walk in appoint
0.3183333333333333,en,covid19,rt lancashirecc the covid vaccination bus is heading to nelson on friday and saturday open to anyone aged walk in appoint
0.525,en,uganda,rt observerug museveni says uganda s covid vaccine will be better than all the existing vaccines because it covers all the existing v
0.0,en,covid19,the fastest way to end the covid pandemic is to make safe and effective vaccines available to everyone on the p https t co jr wrfdqhp
0.2944444444444444,en,,rt globalhlthtwit dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate re
0.0,en,,az should be telling them the cost has just gone up from cost to cost plus plus or shall we just forget t https t co qlt qyspnk
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co ti vk dqlw
0.2944444444444444,en,,rt globalhlthtwit dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate re
0.0505208333333333,en,covid19,rt winnie byanyima we are dying ugandans need the world to stand with them we need oxygen ppes covid vaccines and money to pay our
0.2416666666666666,en,,rt moetitshidi africa is in the midst of a full blown third wave the sobering trajectory of surging cases should rouse everyone into urg
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co mbbxzcwqqz https t co
0.225,en,covid19,rt whoafro africa needs millions more doses here amp now to curb the third wave in the midst of a third wave of covid cases in afri
0.0,en,africa,rt allafrica covid cases surge in africa near first wave peak who https t co xwchq wu africa coronavirus covid https t c
0.0,en,,rt iamturyamusiima imagine stealing medicine and vaccines when we are losing people to covid tumwenyamu naye ensooga eli vere siriyasi
0.0,en,,brunabrexit we were told more people died from covid than actually did yet we ve not been told how many have ac https t co jrzg jhiu
0.2766666666666667,en,covid19,rt adityarajkaul covid vaccination over last few weeks in jammu amp kashmir has traveled to back of beyond areas happy to see women par
0.2766666666666667,en,covid19,rt adityarajkaul covid vaccination over last few weeks in jammu amp kashmir has traveled to back of beyond areas happy to see women par
0.0,en,covid19,rt healthza june latest number of covid statistics in south africa coronavirussa https t co of
0.0,en,,and it will cover all strains of covid unlike vaccines in the uk us and elsewhere https t co hdnczliak
0.5324074074074074,en,covid19,rt cdcgov how do we know covid vaccines are safe cdc amp us fda have safety monitoring systems to make sure every vaccine is as safe
0.0,en,coronavirus,five coronavirus variants are fueling the secondwave of the covid pandemic in uganda most hospital are o https t co ss j faszc
0.7,en,,rt benphillips governments the world health organisation and ngos around the world asked pfizer to ensure that science will win by le
0.3,en,deltavariant,rt drericding but is it just a sinovac issue though unclear in a calgary hospital or the deltavariant infected healthcare wo
0.6458333333333333,en,wecandothis,rt cdcdirector i m pleased to welcome the wecandothis bus to atlanta today remember there are easy ways to find a covid vaccine n
0.0,en,,rt iamturyamusiima imagine stealing medicine and vaccines when we are losing people to covid tumwenyamu naye ensooga eli vere siriyasi
0.5,en,india,rt krutikakuppalli what happened in india is now happening in uganda we need to stop being reactive to these situations and become mo
0.5324074074074074,en,covid19,rt cdcgov how do we know covid vaccines are safe cdc amp us fda have safety monitoring systems to make sure every vaccine is as safe
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co ti vk dqlw
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co ti vk dqlw
0.0,en,,the covid delta variant has arrived in the united states with many states reporting up tick in cases and deaths https t co juophmhvh
0.2416666666666666,en,,rt moetitshidi africa is in the midst of a full blown third wave the sobering trajectory of surging cases should rouse everyone into urg
0.2944444444444444,en,,rt globalhlthtwit dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate re
0.2633333333333333,en,,rt paulreiddublin some good news for friday yesterday we had our highest daily administration of vaccines at over on course for
0.5324074074074074,en,covid19,rt cdcgov how do we know covid vaccines are safe cdc amp us fda have safety monitoring systems to make sure every vaccine is as safe
0.6458333333333333,en,wecandothis,rt cdcdirector i m pleased to welcome the wecandothis bus to atlanta today remember there are easy ways to find a covid vaccine n
0.4638888888888888,en,covid19,rt quizzicalgirl please do your research first if you read or see something about vaccines or covid that sounds unusual spreading di
0.0,en,,now this is foolish with my good knowledge in the field of immunology research vaccines are not administered to https t co mvfzt fbet
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co ti vk dqlw
0.3166666666666667,en,,rt realjoelsmalley yet another amazingly qualified and courageous doctor roger hodkinson speaks out against the crazy government policy
0.3,en,,rt kerrpadraic cp many politicians have a personal stake in getting this sorted out the cdc have you been fully vaccinated says t
0.2944444444444444,en,,rt globalhlthtwit dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate re
0.0374999999999999,en,cuban,rt mediccgail biocubafarma says phase clinical trial results for cuban covid vaccines are due out in a few days soberana with
0.0,en,,pin code bmcc deenanath hospital pvtvaccines covishield min age limit dose capacity https t co tyms ttogw
0.0,en,,pin code bsm deenanath hosp pvt pmcvaccines covishield min age limit dose capacity https t co sarng ihqk
0.0,en,,pin code navale medical collegevaccines covishield min age limit dose capacity https t co xvxttplyno
0.0,en,longcovid,rt tammyschoch we need worldwide herd immunity longcovid covid vaccines https t co rms o rh p
0.2944444444444444,en,,rt globalhlthtwit dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate re
0.0,en,,rt lewishamlabour lewisham get your vaccine this weekend at a pop up or walk in clinic you can find your nearest vaccine centre here
0.4638888888888888,en,covid19,rt quizzicalgirl please do your research first if you read or see something about vaccines or covid that sounds unusual spreading di
